id,gid,x,y,v_x,v_y,radius,time
4,4,-5.829490,0.000513,1.181230,0.000280,0.500000,1.850000
5,5,-3.903943,-3.905116,0.953963,0.953330,0.500000,1.850000
6,6,0.000000,-5.458260,0.000000,1.383260,0.500000,1.850000
7,7,4.118489,-4.117107,-0.837209,0.837955,0.500000,1.850000
0,0,5.522298,0.000801,-1.312690,0.000425,0.500000,1.900000
1,1,4.108437,4.108415,-0.820351,-0.820363,0.500000,1.900000
2,2,0.000711,5.424638,0.000377,-1.364430,0.500000,1.900000
3,3,-3.890854,3.891271,0.935627,-0.935406,0.500000,1.900000
4,4,-5.770428,0.000527,1.181230,0.000280,0.500000,1.900000
5,5,-3.856245,-3.857449,0.953963,0.953330,0.500000,1.900000
6,6,0.000000,-5.389097,0.000000,1.383260,0.500000,1.900000
7,7,4.076628,-4.075210,-0.837209,0.837955,0.500000,1.900000
0,0,5.456663,0.000823,-1.312690,0.000425,0.500000,1.950000
1,1,4.067420,4.067397,-0.820351,-0.820363,0.500000,1.950000
2,2,0.000730,5.356417,0.000377,-1.364430,0.500000,1.950000
3,3,-3.844073,3.844501,0.935627,-0.935406,0.500000,1.950000
4,4,-5.711367,0.000541,1.181230,0.000280,0.500000,1.950000
5,5,-3.808547,-3.809783,0.953963,0.953330,0.500000,1.950000
6,6,0.000000,-5.319934,0.000000,1.383260,0.500000,1.950000
7,7,4.034768,-4.033312,-0.837209,0.837955,0.500000,1.950000
0,0,5.391029,0.000844,-1.312690,0.000425,0.500000,2.000000
1,1,4.026402,4.026379,-0.820351,-0.820363,0.500000,2.000000
2,2,0.000749,5.288195,0.000377,-1.364430,0.500000,2.000000
3,3,-3.797292,3.797731,0.935627,-0.935406,0.500000,2.000000
4,4,-5.652305,0.000555,1.181230,0.000280,0.500000,2.000000
5,5,-3.760849,-3.762116,0.953963,0.953330,0.500000,2.000000
6,6,0.000000,-5.250771,0.000000,1.383260,0.500000,2.000000
7,7,3.992907,-3.991414,-0.837209,0.837955,0.500000,2.000000
0,0,5.325394,0.000865,-1.312690,0.000425,0.500000,2.050000
1,1,3.985384,3.985361,-0.820351,-0.820363,0.500000,2.050000
2,2,0.000768,5.219974,0.000377,-1.364430,0.500000,2.050000
3,3,-3.750510,3.750960,0.935627,-0.935406,0.500000,2.050000
4,4,-5.593244,0.000569,1.181230,0.000280,0.500000,2.050000
5,5,-3.713150,-3.714450,0.953963,0.953330,0.500000,2.050000
6,6,0.000000,-5.181608,0.000000,1.383260,0.500000,2.050000
7,7,3.951047,-3.949516,-0.837209,0.837955,0.500000,2.050000
0,0,5.259760,0.000886,-1.312690,0.000425,0.500000,2.100000
1,1,3.944367,3.944343,-0.820351,-0.820363,0.500000,2.100000
2,2,0.000787,5.151752,0.000377,-1.364430,0.500000,2.100000
3,3,-3.703729,3.704190,0.935627,-0.935406,0.500000,2.100000
4,4,-5.534182,0.000583,1.181230,0.000280,0.500000,2.100000
5,5,-3.665452,-3.666783,0.953963,0.953330,0.500000,2.100000
6,6,0.000000,-5.112445,0.000000,1.383260,0.500000,2.100000
7,7,3.909186,-3.907619,-0.837209,0.837955,0.500000,2.100000
0,0,5.194125,0.000908,-1.312690,0.000425,0.500000,2.150000
1,1,3.903349,3.903324,-0.820351,-0.820363,0.500000,2.150000
2,2,0.000805,5.083531,0.000377,-1.364430,0.500000,2.150000
3,3,-3.656948,3.657420,0.935627,-0.935406,0.500000,2.150000
4,4,-5.475121,0.000597,1.181230,0.000280,0.500000,2.150000
5,5,-3.617754,-3.619117,0.953963,0.953330,0.500000,2.150000
6,6,0.000000,-5.043282,0.000000,1.383260,0.500000,2.150000
7,7,3.867326,-3.865721,-0.837209,0.837955,0.500000,2.150000
0,0,5.128491,0.000929,-1.312690,0.000425,0.500000,2.200000
1,1,3.862332,3.862306,-0.820351,-0.820363,0.500000,2.200000
2,2,0.000824,5.015309,0.000377,-1.364430,0.500000,2.200000
3,3,-3.610166,3.610649,0.935627,-0.935406,0.500000,2.200000
4,4,-5.416059,0.000611,1.181230,0.000280,0.500000,2.200000
5,5,-3.570056,-3.571450,0.953963,0.953330,0.500000,2.200000
6,6,0.000000,-4.974119,0.000000,1.383260,0.500000,2.200000
7,7,3.825465,-3.823823,-0.837209,0.837955,0.500000,2.200000
0,0,5.062856,0.000950,-1.312690,0.000425,0.500000,2.250000
1,1,3.821314,3.821288,-0.820351,-0.820363,0.500000,2.250000
2,2,0.000843,4.947088,0.000377,-1.364430,0.500000,2.250000
3,3,-3.563385,3.563879,0.935627,-0.935406,0.500000,2.250000
4,4,-5.356998,0.000625,1.181230,0.000280,0.500000,2.250000
5,5,-3.522358,-3.523784,0.953963,0.953330,0.500000,2.250000
6,6,0.000000,-4.904956,0.000000,1.383260,0.500000,2.250000
7,7,3.783605,-3.781925,-0.837209,0.837955,0.500000,2.250000
0,0,4.997222,0.000971,-1.312690,0.000425,0.500000,2.300000
1,1,3.780297,3.780270,-0.820351,-0.820363,0.500000,2.300000
2,2,0.000862,4.878866,0.000377,-1.364430,0.500000,2.300000
3,3,-3.516604,3.517109,0.935627,-0.935406,0.500000,2.300000
4,4,-5.297936,0.000639,1.181230,0.000280,0.500000,2.300000
5,5,-3.474660,-3.476117,0.953963,0.953330,0.500000,2.300000
6,6,0.000000,-4.835793,0.000000,1.383260,0.500000,2.300000
7,7,3.741745,-3.740028,-0.837209,0.837955,0.500000,2.300000
0,0,4.931587,0.000992,-1.312690,0.000425,0.500000,2.350000
1,1,3.739279,3.739252,-0.820351,-0.820363,0.500000,2.350000
2,2,0.000881,4.810645,0.000377,-1.364430,0.500000,2.350000
3,3,-3.469822,3.470338,0.935627,-0.935406,0.500000,2.350000
4,4,-5.238875,0.000653,1.181230,0.000280,0.500000,2.350000
5,5,-3.426962,-3.428451,0.953963,0.953330,0.500000,2.350000
6,6,0.000000,-4.766630,0.000000,1.383260,0.500000,2.350000
